longestIncrease, m228, t50, w4, 19596, 3461, 102972, 129682, 451.6316, 0.9035, 1946, 70, a3, 111001
factorial, m10, t100, w4, 169, 310, 2345, 2670, 227, 0.9677, 403, 18, a3, 010111
factorial, m62, t100, w4, 3180, 315, 14076, 18008, 227.0323, 0.9677, 403, 18, a2, 000000
squareMatrix, m364, t50, w8, 9392, 133, 20630, 30996, 56.6758, 1.0, 903, 72, a2, 010111
selectSort, m184, t50, w8, 4128, 23, 11750, 16250, 63.8587, 0.9101, 1900, 45, a2, 111111
transpose, m298, t50, w2, 11454, 157, 125360, 137302, 420.6711, 0.8993, 903, 40, a5, 010010
squareMatrix, m60, t50, w8, 1572, 131, 3456, 5101, 56.967, 1.0, 903, 72, a3, 000011
genPassword, m98, t100, w2, 2976, 319, 11014, 15154, 112.3878, 0.8367, 398, 63, a3, 110111
parg, m1254, t52, w8, 217355, 20, 406, 223468, 0.3236, 1.0, 418, 2518, a3, 101110
insertSort, m54, t50, w4, 1188, 51, 6171, 7479, 114.2778, 0.9444, 1900, 40, a3, 101111
insertSort, m54, t50, w8, 1185, 150, 3156, 4450, 58.4537, 0.9444, 1900, 40, a3, 000010
insertSort, m36, t50, w2, 2385, 158, 8236, 10794, 228.7778, 0.92, 1900, 40, a5, 000101
insertSort, m54, t50, w4, 1169, 150, 6109, 7389, 113.1389, 0.9444, 1900, 40, a5, 011010
parg, m836, t52, w8, 146780, 97, 507, 147891, 0.607, 1.0, 418, 2518, a4, 001111
factorial, m62, t100, w2, 3142, 326, 39066, 42978, 630.0968, 0.9677, 403, 18, a3, 001000
insertSort, m36, t50, w4, 784, 150, 4117, 4975, 114.3796, 0.9444, 1900, 40, a3, 010010
factorial, m62, t100, w8, 2922, 42, 10162, 13356, 163.9032, 0.9677, 403, 18, a3, 110101
parg, m5018, t52, w8, 887194, 112, 1644, 890306, 0.3276, 1.0, 418, 2518, a2, 010010
huffmanCodingEff, m99, t50, w8, 5165, 149, 2994, 8561, 30.0905, 0.849, 1874, 239, a2, 010111
parg, m836, t52, w2, 143377, 180, 851, 147947, 1.0183, 1.0, 418, 2518, a5, 101111
factorial, m62, t100, w4, 3184, 100, 14082, 17592, 227.129, 0.9677, 403, 18, a3, 111000
squareMatrix, m91, t50, w8, 2447, 128, 5186, 8143, 56.989, 1.0, 903, 72, a3, 001110
transpose, m298, t50, w2, 23604, 160, 123900, 147990, 415.7718, 0.8993, 903, 40, a2, 001000
anagram, m120, t100, w2, 6498, 316, 16198, 23450, 134.9833, 0.8667, 1370, 37, a2, 101001
quickSort, m254, t50, w8, 9570, 20, 30014, 40804, 118.1654, 0.9603, 1900, 56, a3, 111110
minProd, m90, t50, w4, 2233, 51, 2688, 4985, 29.7017, 0.7845, 1946, 72, a5, 101010
genPassword, m16, t100, w8, 323, 274, 314, 765, 19.2449, 0.8367, 398, 63, a2, 011111
anagram, m30, t100, w2, 1615, 310, 3997, 5799, 133.25, 0.8667, 1370, 37, a5, 010001
factorial, m10, t100, w2, 261, 325, 6521, 6908, 631.0968, 0.9677, 403, 18, a4, 000011
parg, m836, t52, w2, 143546, 174, 3753, 147555, 4.4882, 1.0, 418, 2518, a5, 111011
factorial, m10, t100, w2, 527, 320, 6519, 7248, 630.9355, 0.9677, 403, 18, a4, 011100
factorial, m62, t100, w4, 3168, 295, 14072, 18352, 226.9677, 0.9677, 403, 18, a3, 001100
maxArrSumNeg, m37, t50, w8, 900, 150, 3378, 4371, 90.5, 0.9358, 1910, 63, a2, 011111
longestIncrease, m57, t50, w2, 2457, 9535, 65031, 72619, 1140.9035, 0.9196, 1946, 70, a2, 001110
transpose, m298, t50, w4, 7546, 145, 41766, 49784, 140.1544, 0.8993, 903, 40, a2, 011011
transpose, m49, t50, w2, 1926, 158, 20838, 22845, 419.557, 0.8993, 903, 40, a5, 111010
factorial, m15, t100, w8, 251, 42, 2538, 2840, 163.7742, 0.9677, 403, 18, a3, 110010
insertSort, m216, t50, w4, 4854, 49, 24886, 29980, 115.213, 0.9444, 1900, 40, a5, 101010
huffmanCodingEff, m99, t50, w2, 7581, 164, 20470, 28758, 205.7286, 0.849, 1874, 239, a3, 001110
maxArrSumNeg, m224, t50, w4, 5260, 49, 45068, 50810, 201.1964, 0.9358, 1910, 63, a2, 101111
factorial, m10, t100, w2, 538, 322, 6489, 7155, 628.0323, 0.9677, 403, 18, a3, 000000
huffmanCoding, m628, t50, w2, 53596, 163, 144258, 200508, 229.7102, 0.9013, 1874, 318, a5, 111111
anagram, m30, t100, w2, 1626, 314, 4041, 5853, 134.7167, 0.8667, 1370, 37, a2, 010000
squareMatrix, m91, t50, w8, 2334, 22, 5209, 7598, 57.2418, 1.0, 903, 72, a3, 100010
anagram, m120, t100, w2, 6578, 317, 16228, 23554, 135.2333, 0.8667, 1370, 37, a4, 000000
anagram, m120, t100, w2, 3140, 324, 15854, 19754, 132.1167, 0.8667, 1370, 37, a5, 111011
selectSort, m184, t50, w2, 6200, 162, 80416, 88100, 437.0435, 0.9101, 1900, 45, a3, 011110
mergeSort, m452, t50, w2, 39940, 160, 136312, 176766, 301.5752, 0.9336, 1900, 129, a4, 100000
quickSort, m42, t50, w2, 4429, 160, 28948, 33717, 683.8268, 0.9603, 1900, 56, a2, 110100
add, m4, t100, w2, 94, 320, 124, 369, 31.1667, 0.9167, 583, 13, a4, 001110
massive, m98, t60, w8, 1234, 19150, 103410, 143052, 1055.2041, 1.0, 169, 13, a5, 110010
genPassword, m98, t100, w4, 2064, 94, 4092, 6478, 41.7551, 0.8367, 398, 63, a2, 111011
dictionaryOrder, m23, t100, w2, 1211, 326, 11176, 12602, 472.2535, 0.9265, 8248, 32, a2, 111101
squareMatrix, m364, t50, w4, 9318, 146, 46394, 56170, 127.456, 1.0, 903, 72, a3, 011010
insertSort, m36, t50, w4, 802, 50, 4119, 5000, 114.4167, 0.9444, 1900, 40, a3, 100111
bubbleSort, m226, t50, w4, 4912, 49, 154056, 159500, 681.6637, 0.9182, 1900, 41, a2, 111111
longestIncrease, m38, t50, w4, 3297, 3450, 15866, 20348, 417.5351, 0.9035, 1946, 70, a4, 111001
maxArrSumNeg, m224, t50, w4, 5030, 149, 47862, 53604, 213.6696, 0.9358, 1910, 63, a3, 010111
anagram, m30, t100, w2, 808, 314, 4075, 5070, 135.85, 0.8667, 1370, 37, a3, 001010
selectSort, m46, t50, w8, 1032, 23, 2937, 4062, 63.8587, 0.9101, 1900, 45, a2, 111111
selectSort, m46, t50, w2, 1553, 163, 20089, 21898, 436.7283, 0.9101, 1900, 45, a2, 001111
parg, m5018, t52, w4, 853974, 54, 5172, 860472, 1.0307, 1.0, 418, 2518, a2, 111010
selectSort, m184, t50, w8, 4166, 139, 11734, 17012, 63.7717, 0.9101, 1900, 45, a3, 010110
squareMatrix, m60, t50, w4, 1556, 48, 7705, 9645, 127.0055, 1.0, 903, 72, a2, 100110
insertSort, m36, t50, w4, 792, 146, 4120, 5024, 114.4537, 0.9444, 1900, 40, a3, 010111
factorial, m15, t100, w8, 745, 43, 2542, 3340, 164.0323, 0.9677, 403, 18, a2, 110001
longestIncrease, m57, t50, w8, 1625, 2297, 12275, 15343, 215.3509, 0.9196, 1946, 70, a2, 100110
mergeSort, m113, t50, w2, 5114, 158, 34033, 39616, 301.1814, 0.9336, 1900, 129, a4, 001111
mergeSort, m75, t50, w2, 6777, 161, 22863, 29726, 303.5, 0.9336, 1900, 129, a2, 011000
bubbleSort, m226, t50, w2, 15120, 170, 430018, 447066, 1902.7345, 0.9182, 1900, 41, a3, 010100
genPassword, m98, t100, w2, 3004, 319, 11094, 14868, 113.2041, 0.8367, 398, 63, a3, 100011
huffmanCoding, m157, t50, w4, 8974, 159, 17219, 26374, 109.6783, 0.9013, 1874, 318, a5, 010011
factorial, m15, t100, w2, 398, 323, 9772, 10455, 630.4839, 0.9677, 403, 18, a2, 011110
huffmanCoding, m157, t50, w4, 8967, 154, 20854, 29988, 132.828, 0.9013, 1874, 318, a5, 010010
squareMatrix, m60, t50, w4, 1561, 50, 7693, 9637, 126.8132, 1.0, 903, 72, a3, 110110
squareMatrix, m60, t50, w4, 1565, 49, 7574, 9299, 124.8516, 1.0, 903, 72, a5, 101111
genPassword, m98, t100, w2, 2986, 317, 11040, 14794, 112.6531, 0.8367, 398, 63, a3, 100010
parg, m1254, t52, w2, 219909, 174, 4347, 228356, 3.4655, 1.0, 418, 2518, a2, 000111
insertSort, m216, t50, w8, 4772, 20, 12690, 17656, 58.75, 0.9444, 1900, 40, a2, 100011
transpose, m74, t50, w2, 5956, 159, 30976, 37054, 415.7919, 0.8993, 903, 40, a2, 001001
anagram, m120, t100, w2, 6506, 312, 16214, 23470, 135.1167, 0.8667, 1370, 37, a5, 000000
mergeSort, m113, t50, w2, 10326, 163, 34231, 44687, 302.9336, 0.9336, 1900, 129, a5, 011000
parg, m1254, t52, w2, 219248, 173, 4320, 231672, 3.4436, 1.0, 418, 2518, a2, 010110
quickSort, m63, t50, w2, 6629, 162, 43439, 50565, 684.0787, 0.9603, 1900, 56, a2, 011100
factorial, m10, t100, w8, 168, 39, 1760, 1961, 170.3226, 0.9677, 403, 18, a5, 100011
mergeSort, m75, t50, w8, 2372, 114, 3533, 5975, 46.9027, 0.9336, 1900, 129, a3, 011011
transpose, m49, t50, w8, 1252, 129, 3373, 4843, 67.9262, 0.9054, 903, 40, a2, 001111
parg, m1254, t52, w4, 212753, 53, 1292, 214379, 1.0303, 1.0, 418, 2518, a2, 101010
mergeSort, m452, t50, w2, 20692, 159, 136724, 159174, 302.4867, 0.9336, 1900, 129, a3, 011111
factorial, m62, t100, w4, 1006, 101, 14066, 15782, 226.871, 0.9677, 403, 18, a3, 100110
transpose, m74, t50, w4, 1859, 155, 10456, 12436, 140.349, 0.8993, 903, 40, a3, 000010
parg, m836, t52, w4, 142329, 54, 862, 143412, 1.0307, 1.0, 418, 2518, a2, 111010
maxArrSumNeg, m224, t50, w4, 5388, 47, 49152, 55016, 219.4286, 0.9358, 1910, 63, a2, 100111
longestIncrease, m57, t50, w4, 1573, 3435, 26186, 29700, 459.4123, 0.9035, 1946, 70, a4, 111111
factorial, m62, t100, w8, 996, 40, 10162, 11666, 163.9032, 0.9677, 403, 18, a3, 111110
mergeSort, m452, t50, w2, 40376, 160, 136264, 177148, 301.469, 0.9336, 1900, 129, a5, 010000
anagram, m120, t100, w2, 6428, 326, 16218, 23414, 135.15, 0.8667, 1370, 37, a5, 110001
primes, m34, t100, w4, 553, 102, 1260, 1948, 37.0588, 0.8793, 398, 30, a2, 110111
bubbleSort, m56, t50, w8, 3695, 148, 30048, 34105, 531.823, 0.9182, 1900, 41, a4, 010100
quickSort, m42, t50, w8, 1594, 20, 5002, 6826, 118.1575, 0.9603, 1900, 56, a3, 101110
selectSort, m46, t50, w4, 1024, 149, 7504, 8888, 163.1304, 0.9101, 1900, 45, a2, 011110
genPassword, m24, t100, w8, 500, 42, 476, 1033, 19.449, 0.8367, 398, 63, a3, 111010
insertSort, m54, t50, w8, 1207, 154, 3186, 4505, 59, 0.9444, 1900, 40, a2, 000010
factorial, m10, t100, w2, 265, 331, 6523, 6919, 631.2581, 0.9677, 403, 18, a3, 101010
genPassword, m24, t100, w8, 484, 40, 472, 1114, 19.2653, 0.8367, 398, 63, a2, 101110
bubbleSort, m37, t50, w4, 837, 156, 25817, 26971, 685.4159, 0.9182, 1900, 41, a3, 000110
add, m6, t100, w2, 143, 325, 182, 550, 30.3333, 0.9167, 583, 13, a3, 111110
factorial, m15, t100, w4, 783, 299, 3517, 4505, 226.9032, 0.9677, 403, 18, a3, 010101
selectSort, m46, t50, w2, 3036, 167, 20146, 23442, 437.9674, 0.9101, 1900, 45, a3, 111101
huffmanCodingEff, m398, t50, w4, 20242, 48, 27436, 50270, 68.9347, 0.849, 1874, 239, a2, 111110
primes, m136, t100, w4, 2340, 100, 5080, 7878, 37.3529, 0.8793, 398, 30, a3, 100111
squareMatrix, m364, t50, w4, 9550, 138, 46846, 56830, 128.6978, 1.0, 903, 72, a2, 010011
bubbleSort, m56, t50, w4, 1256, 156, 38726, 40457, 685.4159, 0.9182, 1900, 41, a3, 000110
genPassword, m24, t100, w2, 741, 313, 2760, 3692, 112.6531, 0.8367, 398, 63, a2, 111010
bubbleSort, m37, t50, w2, 2414, 158, 70788, 73414, 1879.3451, 0.9182, 1900, 41, a3, 000101
longestIncrease, m38, t50, w4, 1093, 3705, 16783, 19143, 441.6754, 0.9035, 1946, 70, a4, 110010
huffmanCodingEff, m66, t50, w4, 3335, 149, 4608, 8419, 69.4774, 0.849, 1874, 239, a2, 000110
mergeSort, m452, t50, w2, 40288, 159, 136506, 178426, 302.0044, 0.9336, 1900, 129, a4, 010101
anagram, m20, t100, w2, 1074, 315, 2656, 3924, 132.8167, 0.8667, 1370, 37, a4, 111101
insertSort, m54, t50, w8, 1224, 122, 3274, 4817, 60.6296, 0.9444, 1900, 40, a3, 001110
mergeSort, m75, t50, w2, 3449, 157, 22718, 26467, 301.5708, 0.9336, 1900, 129, a4, 011111
mergeSort, m75, t50, w2, 3409, 158, 22689, 26410, 301.1814, 0.9336, 1900, 129, a4, 001111
insertSort, m36, t50, w4, 782, 50, 4127, 4951, 114.6481, 0.9444, 1900, 40, a3, 111010
mergeSort, m452, t50, w2, 20550, 162, 136496, 157560, 301.9823, 0.9336, 1900, 129, a2, 100010
mergeSort, m452, t50, w2, 40628, 162, 136110, 178330, 301.1283, 0.9336, 1900, 129, a3, 110101
selectSort, m30, t50, w2, 2057, 160, 13366, 15578, 435.8587, 0.9101, 1900, 45, a3, 001101
mergeSort, m452, t50, w2, 20406, 163, 136226, 157146, 301.385, 0.9336, 1900, 129, a4, 111010
huffmanCodingEff, m66, t50, w8, 3627, 20, 2004, 5844, 30.2161, 0.849, 1874, 239, a2, 111111
primes, m136, t100, w4, 2348, 103, 5058, 8500, 37.1912, 0.8793, 398, 30, a4, 110110
parg, m1254, t52, w8, 216349, 19, 406, 217060, 0.324, 1.0, 418, 2518, a5, 101011
transpose, m49, t50, w4, 1250, 148, 6969, 8298, 140.3289, 0.8993, 903, 40, a2, 000010
insertSort, m36, t50, w4, 777, 52, 4142, 4959, 115.0556, 0.9444, 1900, 40, a5, 111011
transpose, m49, t50, w4, 1277, 50, 6958, 8281, 140.094, 0.8993, 903, 40, a3, 100011
longestIncrease, m57, t50, w2, 2444, 9711, 66498, 74071, 1166.6404, 0.9196, 1946, 70, a2, 111111
genPassword, m24, t100, w8, 494, 37, 473, 1017, 19.3061, 0.8367, 398, 63, a5, 111011
quickSort, m42, t50, w2, 2241, 160, 28943, 31528, 683.7087, 0.9603, 1900, 56, a3, 011110
genPassword, m16, t100, w2, 491, 308, 1846, 2527, 113.0612, 0.8367, 398, 63, a2, 000111
minProd, m60, t50, w2, 2224, 161, 5273, 7899, 87.4088, 0.8659, 1946, 72, a2, 011110
longestIncrease, m38, t50, w4, 3273, 3432, 16540, 20989, 435.2807, 0.9035, 1946, 70, a2, 101001
massive, m98, t60, w4, 1298, 38262, 127364, 205820, 1299.6327, 1.0, 169, 13, a5, 110110
squareMatrix, m91, t50, w8, 2468, 130, 5175, 7862, 56.8681, 1.0, 903, 72, a2, 001111
add, m4, t100, w2, 93, 317, 134, 348, 33.5, 0.9167, 583, 13, a4, 001010
add, m24, t100, w2, 512, 323, 858, 2120, 35.75, 0.9167, 583, 13, a2, 010010
mergeSort, m75, t50, w8, 2414, 135, 3515, 6009, 46.6637, 0.9336, 1900, 129, a2, 000010
mergeSort, m75, t50, w2, 6727, 163, 22739, 29553, 301.854, 0.9336, 1900, 129, a2, 100001
maxArrSumNeg, m224, t50, w8, 5246, 20, 21390, 26950, 95.4911, 0.9358, 1910, 63, a3, 110111
genPassword, m16, t100, w8, 325, 279, 315, 757, 19.3265, 0.8367, 398, 63, a5, 000010
huffmanCodingEff, m66, t50, w2, 5119, 157, 13693, 19083, 206.4271, 0.849, 1874, 239, a2, 100111
parg, m5018, t52, w8, 874316, 152, 546, 878636, 0.1088, 1.0, 418, 2518, a5, 001111
dictionaryOrder, m23, t100, w8, 393, 287, 1667, 2287, 70.4507, 0.9265, 8248, 32, a2, 000110
anagram, m30, t100, w4, 510, 289, 2501, 3223, 83.3667, 0.9286, 1370, 37, a3, 000111
factorial, m62, t100, w2, 3246, 321, 39114, 43532, 630.871, 0.9677, 403, 18, a3, 111100
mergeSort, m113, t50, w4, 3568, 125, 11497, 15801, 101.7478, 0.9336, 1900, 129, a3, 001110
anagram, m120, t100, w2, 3188, 308, 16160, 20090, 134.6667, 0.8667, 1370, 37, a3, 100010
anagram, m20, t100, w4, 329, 290, 1667, 2245, 83.35, 0.9286, 1370, 37, a3, 010110
mergeSort, m113, t50, w2, 5105, 163, 34064, 39299, 301.4558, 0.9336, 1900, 129, a5, 111010
quickSort, m42, t50, w2, 4433, 167, 28954, 33606, 683.9685, 0.9603, 1900, 56, a4, 010101
insertSort, m216, t50, w8, 4670, 21, 12668, 17524, 58.6481, 0.9444, 1900, 40, a2, 110010
genPassword, m16, t100, w4, 329, 306, 674, 1127, 41.2653, 0.8367, 398, 63, a3, 011011
dictionaryOrder, m35, t100, w2, 1801, 319, 16809, 18919, 473.507, 0.9265, 8248, 32, a2, 110101
bubbleSort, m226, t50, w4, 14504, 50, 153912, 170102, 681.0265, 0.9182, 1900, 41, a2, 111100
factorial, m62, t100, w4, 1030, 300, 14110, 15862, 227.5806, 0.9677, 403, 18, a3, 001010
parg, m836, t52, w2, 143604, 174, 2921, 152273, 3.493, 1.0, 418, 2518, a2, 101110
parg, m1254, t52, w4, 212854, 177, 1283, 214532, 1.0231, 1.0, 418, 2518, a3, 001010
insertSort, m216, t50, w4, 4744, 148, 24794, 29974, 114.787, 0.9444, 1900, 40, a5, 000011
mergeSort, m452, t50, w2, 21092, 160, 136186, 157786, 301.2965, 0.9336, 1900, 129, a5, 010010
factorial, m62, t100, w4, 1028, 298, 14156, 15906, 228.3226, 0.9677, 403, 18, a2, 000011
mergeSort, m75, t50, w2, 3408, 162, 22705, 26198, 301.3982, 0.9336, 1900, 129, a5, 101010
minProd, m362, t50, w8, 8986, 128, 10062, 19660, 27.7956, 0.8659, 1946, 72, a3, 011111
add, m4, t100, w2, 94, 324, 137, 359, 34.4167, 0.9167, 583, 13, a4, 100011
huffmanCoding, m628, t50, w8, 37318, 141, 30664, 70150, 48.828, 0.9279, 1874, 318, a3, 000111
parg, m5018, t52, w8, 868022, 130, 1636, 892976, 0.326, 1.0, 418, 2518, a2, 001110
genPassword, m24, t100, w2, 741, 316, 2774, 3706, 113.2245, 0.8367, 398, 63, a3, 000010
bubbleSort, m56, t50, w2, 1832, 163, 107353, 109681, 1900.0531, 0.9182, 1900, 41, a2, 011110
transpose, m298, t50, w2, 24398, 160, 124464, 149364, 417.6644, 0.8993, 903, 40, a2, 111000
anagram, m30, t100, w2, 1614, 322, 4050, 5855, 135.0167, 0.8667, 1370, 37, a3, 010001
squareMatrix, m91, t50, w4, 2317, 49, 11543, 13928, 126.8462, 1.0, 903, 72, a5, 111011
add, m6, t100, w2, 138, 321, 175, 541, 29.1667, 0.9167, 583, 13, a4, 111110
parg, m836, t52, w4, 142826, 171, 2761, 145846, 3.3013, 1.0, 418, 2518, a4, 000010
add, m6, t100, w2, 137, 309, 218, 539, 36.4167, 0.9167, 583, 13, a5, 101010
mergeSort, m75, t50, w2, 6819, 163, 22757, 30087, 302.0929, 0.9336, 1900, 129, a4, 011100
longestIncrease, m57, t50, w2, 2430, 9494, 64916, 72375, 1138.886, 0.9196, 1946, 70, a2, 110111
transpose, m298, t50, w2, 11694, 156, 124704, 136868, 418.4698, 0.8993, 903, 40, a5, 000010
quickSort, m42, t50, w8, 1546, 143, 5002, 6710, 118.1575, 0.9603, 1900, 56, a3, 011111
anagram, m30, t100, w4, 506, 101, 2501, 3133, 83.3667, 0.9286, 1370, 37, a2, 110111
huffmanCodingEff, m66, t50, w4, 3284, 153, 4617, 8378, 69.603, 0.849, 1874, 239, a3, 000110
factorial, m10, t100, w2, 542, 321, 6511, 7180, 630.129, 0.9677, 403, 18, a4, 101001
huffmanCoding, m157, t50, w4, 8951, 47, 17145, 26208, 109.207, 0.9013, 1874, 318, a3, 101010
transpose, m298, t50, w8, 7588, 148, 20246, 29584, 67.9396, 0.9054, 903, 40, a3, 001110
anagram, m20, t100, w2, 537, 320, 2784, 3448, 139.2333, 0.8667, 1370, 37, a5, 010010
squareMatrix, m60, t50, w4, 1555, 145, 7584, 9303, 125.011, 1.0, 903, 72, a5, 000111
parg, m5018, t52, w2, 859820, 179, 10328, 891812, 2.0582, 1.0, 418, 2518, a5, 110111
longestIncrease, m38, t50, w4, 1043, 3437, 16466, 18686, 433.3158, 0.9035, 1946, 70, a5, 100011
mergeSort, m113, t50, w2, 5071, 161, 34179, 39376, 302.469, 0.9336, 1900, 129, a5, 100011
factorial, m62, t100, w4, 3210, 301, 14084, 18416, 227.1613, 0.9677, 403, 18, a3, 011100
mergeSort, m452, t50, w2, 20404, 167, 136528, 157450, 302.0531, 0.9336, 1900, 129, a3, 101010
dictionaryOrder, m142, t100, w2, 3880, 316, 67058, 72216, 472.2394, 0.9265, 8248, 32, a3, 111111
transpose, m74, t50, w4, 1922, 151, 10431, 12469, 140.0201, 0.8993, 903, 40, a2, 010011
transpose, m74, t50, w8, 1880, 148, 5059, 7312, 67.906, 0.9054, 903, 40, a2, 011111
insertSort, m36, t50, w4, 773, 51, 4092, 4908, 113.6759, 0.9444, 1900, 40, a4, 111010
maxArrSumNeg, m56, t50, w4, 1320, 50, 10375, 11818, 185.2768, 0.9358, 1910, 63, a3, 110111
transpose, m298, t50, w2, 11896, 158, 125058, 137440, 419.6577, 0.8993, 903, 40, a4, 111011
quickSort, m63, t50, w8, 2288, 21, 7503, 9995, 118.1654, 0.9603, 1900, 56, a3, 101111
add, m24, t100, w2, 550, 325, 832, 2160, 34.6667, 0.9167, 583, 13, a5, 100010
anagram, m20, t100, w2, 514, 318, 2745, 3383, 137.2667, 0.8667, 1370, 37, a3, 011010
anagram, m120, t100, w2, 3158, 319, 16302, 20214, 135.85, 0.8667, 1370, 37, a3, 011011
parg, m1254, t52, w4, 212765, 53, 1311, 214405, 1.045, 1.0, 418, 2518, a4, 101011
quickSort, m63, t50, w2, 3395, 163, 43437, 47345, 684.0472, 0.9603, 1900, 56, a2, 001110
dictionaryOrder, m142, t100, w2, 3924, 326, 67314, 72894, 474.0423, 0.9265, 8248, 32, a2, 001110
primes, m22, t100, w8, 371, 40, 289, 792, 12.7794, 0.8793, 398, 30, a3, 110110
genPassword, m98, t100, w2, 2948, 308, 11080, 15162, 113.0612, 0.8367, 398, 63, a2, 000111
transpose, m74, t50, w2, 5950, 160, 30990, 37064, 415.9732, 0.8993, 903, 40, a2, 100000
parg, m5018, t52, w2, 865920, 168, 17196, 916482, 3.4269, 1.0, 418, 2518, a2, 001110
factorial, m15, t100, w2, 393, 326, 9847, 10435, 635.2903, 0.9677, 403, 18, a2, 001010
selectSort, m30, t50, w4, 666, 147, 5002, 5787, 163.1304, 0.9101, 1900, 45, a3, 010111
factorial, m62, t100, w2, 1540, 311, 38988, 41284, 628.8387, 0.9677, 403, 18, a4, 010011
dictionaryOrder, m142, t100, w2, 7184, 312, 67138, 75964, 472.8028, 0.9265, 8248, 32, a3, 011100
anagram, m20, t100, w2, 531, 308, 2693, 3348, 134.6667, 0.8667, 1370, 37, a3, 100010
longestIncrease, m57, t50, w2, 2426, 9600, 66411, 74000, 1165.1053, 0.9196, 1946, 70, a4, 110110
anagram, m120, t100, w8, 2038, 40, 10004, 12764, 83.3667, 0.9286, 1370, 37, a3, 101110
parg, m1254, t52, w8, 218182, 156, 408, 219538, 0.3252, 1.0, 418, 2518, a3, 010111
mergeSort, m75, t50, w4, 2286, 148, 7584, 10358, 100.677, 0.9336, 1900, 129, a3, 010110
add, m24, t100, w2, 546, 312, 818, 2102, 34.0833, 0.9167, 583, 13, a5, 110010
selectSort, m46, t50, w8, 991, 152, 2935, 4123, 63.8043, 0.9101, 1900, 45, a3, 011111
mergeSort, m75, t50, w8, 2419, 21, 3518, 6014, 46.708, 0.9336, 1900, 129, a2, 110111
parg, m836, t52, w2, 171087, 169, 2913, 174250, 3.4831, 1.0, 418, 2518, a2, 111000
add, m4, t100, w4, 65, 101, 37, 161, 9.4167, 0.9167, 583, 13, a4, 101111
anagram, m120, t100, w4, 2076, 301, 10006, 13442, 83.3833, 0.9286, 1370, 37, a2, 010110
add, m6, t100, w2, 136, 324, 177, 540, 29.5, 0.9167, 583, 13, a4, 110110
genPassword, m24, t100, w8, 505, 39, 473, 1050, 19.3265, 0.8367, 398, 63, a3, 111111
primes, m22, t100, w2, 585, 319, 2401, 3192, 105.9412, 0.8793, 398, 30, a2, 001111
squareMatrix, m60, t50, w4, 1605, 156, 7783, 9791, 128.2967, 1.0, 903, 72, a2, 010110
add, m6, t100, w2, 131, 320, 219, 539, 36.5833, 0.9167, 583, 13, a4, 010010
huffmanCodingEff, m398, t50, w8, 20904, 129, 11998, 35180, 30.1457, 0.849, 1874, 239, a2, 010110
squareMatrix, m60, t50, w8, 1560, 21, 3469, 5063, 57.1868, 1.0, 903, 72, a3, 101010
transpose, m298, t50, w4, 7560, 159, 41708, 49750, 139.9597, 0.8993, 903, 40, a4, 001011
bubbleSort, m37, t50, w8, 839, 23, 20140, 21033, 534.708, 0.9182, 1900, 41, a4, 100111
mergeSort, m452, t50, w4, 13498, 148, 45582, 61802, 100.8451, 0.9336, 1900, 129, a2, 010110
mergeSort, m113, t50, w2, 5074, 165, 34140, 39342, 302.1283, 0.9336, 1900, 129, a2, 110010
genPassword, m98, t100, w4, 1990, 98, 4080, 6988, 41.6327, 0.8367, 398, 63, a2, 101110
minProd, m60, t50, w4, 1485, 48, 1764, 3293, 29.2486, 0.7845, 1946, 72, a3, 111010
factorial, m10, t100, w8, 172, 274, 1694, 1977, 164, 0.9677, 403, 18, a3, 000011
primes, m22, t100, w2, 595, 312, 2266, 3114, 99.9706, 0.8793, 398, 30, a4, 010110
squareMatrix, m60, t50, w8, 1619, 131, 3465, 5156, 57.1209, 1.0, 903, 72, a2, 001011
longestIncrease, m57, t50, w4, 1571, 3430, 25633, 28966, 449.7018, 0.9035, 1946, 70, a2, 111011
transpose, m49, t50, w2, 3962, 156, 20673, 24713, 416.2416, 0.8993, 903, 40, a4, 000001
huffmanCoding, m157, t50, w8, 9306, 21, 7676, 17256, 48.8949, 0.9279, 1874, 318, a2, 110111
longestIncrease, m228, t50, w2, 9840, 9973, 272392, 303614, 1194.7018, 0.9196, 1946, 70, a2, 010110
transpose, m74, t50, w4, 1927, 52, 10421, 12422, 139.8859, 0.8993, 903, 40, a4, 111011
transpose, m74, t50, w4, 1911, 50, 10453, 12433, 140.3154, 0.8993, 903, 40, a5, 110010
factorial, m10, t100, w2, 268, 320, 6540, 6975, 632.9032, 0.9677, 403, 18, a4, 101111
minProd, m90, t50, w4, 2181, 148, 2707, 5002, 29.9116, 0.7845, 1946, 72, a5, 000011
add, m6, t100, w2, 137, 330, 183, 550, 30.5833, 0.9167, 583, 13, a2, 111110
factorial, m10, t100, w4, 530, 307, 2344, 3060, 226.9032, 0.9677, 403, 18, a2, 010100
add, m6, t100, w2, 135, 319, 178, 535, 29.75, 0.9167, 583, 13, a3, 000110
squareMatrix, m60, t50, w8, 1571, 21, 3454, 5061, 56.9341, 1.0, 903, 72, a2, 111011
genPassword, m98, t100, w8, 1938, 40, 1922, 4082, 19.6122, 0.8367, 398, 63, a5, 101011
factorial, m15, t100, w4, 257, 300, 3527, 3965, 227.5806, 0.9677, 403, 18, a3, 001010
